"","time","S","I","R","Itotal","V1","V2","N","N_per","S_per","I_per","R_per","V1_per","V2_per","Itotal_per"
"976",976,218295889.528359,34239.8579791859,2081780.00398142,43768407.7714738,5732661.52392791,72822036.0409494,298966606.955197,100,73.0168133998567,0.0114527365875069,0.696325260263395,1.91749225183099,24.3579163514614,14.6398984880719
"977",977,218300928.932746,34325.8189792627,2077084.18483584,43775350.2938158,5732740.05619604,72825623.5340414,298970702.526798,100,73.0174987340702,0.0114813320131881,0.694745059392452,1.91749225183099,24.3587826226932,14.6420200788376
"978",978,218305942.446748,34412.1612203742,2072431.56382786,43782310.4277228,5732818.58953998,72829193.3931692,298974798.154505,100,73.0181753760833,0.0115100541693787,0.693179350440387,1.91749225183099,24.3596429674759,14.6441474993811
"979",979,218310930.150284,34498.8847031496,2067821.97767013,43789288.2494439,5732897.12395976,72832745.701701,298978893.838318,100,73.0188433529834,0.0115389030510648,0.691628078197507,1.91749225183099,24.360497413937,14.6462807749647
"980",980,218315892.122834,34585.9894262727,2063255.26397985,43796283.835226,5732975.65945539,72836280.5425431,298982989.578239,100,73.019502691709,0.0115678786525821,0.690091187759675,1.91749225183099,24.3613459900477,14.6484199308487
"981",981,218320828.443438,34673.4753863861,2058731.26127341,43803297.2613135,5733054.19602688,72839797.9981421,298987085.374267,100,73.0201534190508,0.0115969809675834,0.688568624526484,1.91749225183099,24.3621887236241,14.650564992291
"982",982,218325739.190703,34761.3425779963,2054249.80896095,43810328.6039477,5733132.73367425,72843298.1504877,298991181.226404,100,73.0207955616528,0.0116262099890077,0.687060334199427,1.91749225183099,24.3630256423278,14.6527159845472
"983",983,218330624.442804,34849.5909933787,2049810.74734097,43817377.9393666,5733211.27239752,72846781.0811151,298995277.134651,100,73.0214291460128,0.0116555657090478,0.685566262780079,1.91749225183099,24.363856773667,14.6548729328703
"984",984,218335484.277485,34938.2206224831,2045413.91759498,43824445.3438038,5733289.8121967,72850246.8711082,298999373.099007,100,73.0220541984842,0.011685048119119,0.684086356568273,1.91749225183099,24.3646821449974,14.6570358625107
"985",985,218340318.772067,35027.231452839,2041059.16178213,43831530.8934884,5733368.3530718,72853695.6011014,299003469.119475,100,73.0226707452759,0.0117146572098275,0.682620562160291,1.91749225183099,24.365501783523,14.6592047987157
"986",986,218345128.003446,35116.623469461,2036746.32283386,43838634.6646443,5733446.89502284,72857127.351283,299007565.196055,100,73.0232788124541,0.0117443929709389,0.681168826447047,1.91749225183099,24.3663157162969,14.6613797667293
"987",987,218349912.048096,35206.396654755,2032475.24454851,43845756.7334894,5733525.43804984,72860542.2013972,299011661.328747,100,73.023878425943,0.0117742553913466,0.679731096612287,1.91749225183099,24.3671239702224,14.6635607917925
"988",988,218354670.982078,35296.5509884235,2028245.77158605,43852897.1762351,5733603.9821528,72863940.2307471,299015757.517552,100,73.0244696115255,0.0118042444590405,0.678307320130778,1.91749225183099,24.3679265720537,14.6657478991424
"989",989,218359404.881032,35387.0864473721,2024057.74946274,43860056.0690857,5733682.52733175,72867321.518197,299019853.762471,100,73.0250523948446,0.0118343601610755,0.676897444766516,1.91749225183099,24.3687235483968,14.6679411140125
"990",990,218364113.820192,35478.0030056156,2019911.02454579,43867233.4882379,5733761.07358669,72870686.142175,299023950.063506,100,73.0256268014041,0.0118646024835405,0.675501418570922,1.91749225183099,24.3695149257105,14.6701404616324
"991",991,218368797.87438,35569.300634184,2015805.44404808,43874429.5098795,5733839.62091765,72874034.1806757,299028046.420655,100,73.0261928565694,0.0118949714115268,0.674119189881059,1.91749225183099,24.370300730307,14.6723459672273
"992",992,218373457.118011,35660.9793010294,2011740.85602288,43881644.2101895,5733918.16932463,72877365.7112626,299032142.833922,100,73.026750585569,0.011925466929097,0.672750707317834,1.91749225183099,24.371080988353,14.6745576560179
"993",993,218378091.625097,35753.0389709324,2007717.10935857,43888877.6653369,5733996.71880765,72880680.8110706,299036239.303305,100,73.027300013495,0.0119560890192539,0.671395919784221,1.91749225183099,24.3718557258706,14.6767755532203
"994",994,218382701.469252,35845.479605409,2003734.05377334,43896129.9514799,5734075.26936674,72883979.5568086,299040335.828806,100,73.027841165304,0.0119868376639096,0.670054776463478,1.91749225183099,24.3726249687376,14.6789996840458
"995",995,218387286.72369,35938.3011626173,1999791.53980997,43903401.1447656,5734153.82100189,72887262.024762,299044432.410426,100,73.0283740658185,0.0120177128438537,0.668727226817364,1.91749225183099,24.3733887426893,14.6812300737002
"996",996,218391847.46123,36031.5035972645,1995889.41883057,43910691.3213286,5734232.37371313,72890528.2907954,299048529.048166,100,73.0288987397275,0.0120487145387233,0.667413220584376,1.91749225183099,24.3741470733185,14.6834667473841
"997",997,218396383.754299,36125.0868605144,1992027.54301132,43918000.5572909,5734310.92750047,72893778.4303545,299052625.742025,100,73.0294152115875,0.0120798427269712,0.666112707777968,1.91749225183099,24.3748999860765,14.6857097302922
"998",998,218400895.674936,36219.0508998943,1988205.76533729,43925328.9287605,5734389.48236392,72897012.5184691,299056722.492006,100,73.0299235058238,0.0121110973858354,0.664825638684793,1.91749225183099,24.3756475062746,14.6879590476133
"999",999,218405383.294793,36313.3956592027,1984423.93959719,43932676.5118309,5734468.03830351,72900230.6297556,299060819.298109,100,73.0304236467309,0.0121424784913081,0.663551963862936,1.91749225183099,24.3763896590839,14.69021472453
"1000",1000,218409847,36408.12,1980682,43940043,5734547,72903433,299064916,100,73.03092,0.01217399,0.6622916,1.917492,24.37713,14.69248
"1001",1001,218414286,36503.23,1976980,43947430,5734625,72906619,299069013,100,73.0314,0.01220562,0.6610446,1.917492,24.37786,14.69475
"1002",1002,218418701,36598.71,1973317,43954835,5734704,72909790,299073110,100,73.03188,0.01223738,0.6598108,1.917492,24.37858,14.69702
"1003",1003,218423092,36694.58,1969693,43962260,5734782,72912945,299077207,100,73.03234,0.01226927,0.6585902,1.917492,24.37931,14.6993
"1004",1004,218427459,36790.83,1966109,43969705,5734861,72916084,299081304,100,73.0328,0.01230128,0.6573828,1.917492,24.38002,14.70159
"1005",1005,218431803,36887.46,1962564,43977170,5734939,72919208,299085401,100,73.03325,0.01233342,0.6561885,1.917492,24.38073,14.70388
"1006",1006,218436122,36984.46,1959058,43984654,5735018,72922316,299089499,100,73.0337,0.01236568,0.6550072,1.917492,24.38144,14.70618
"1007",1007,218440418,37081.85,1955590,43992158,5735097,72925409,299093596,100,73.03413,0.01239808,0.6538389,1.917492,24.38214,14.70849
"1008",1008,218444690,37179.62,1952162,43999682,5735175,72928487,299097693,100,73.03456,0.01243059,0.6526836,1.917492,24.38283,14.71081
"1009",1009,218448938,37277.77,1948771,44007226,5735254,72931549,299101790,100,73.03498,0.01246324,0.6515412,1.917492,24.38352,14.71313
"1010",1010,218453163,37376.3,1945420,44014790,5735332,72934596,299105888,100,73.03539,0.01249601,0.6504117,1.917492,24.38421,14.71545
"1011",1011,218457365,37475.2,1942106,44022374,5735411,72937628,299109985,100,73.0358,0.0125289,0.649295,1.917492,24.38489,14.71779
"1012",1012,218461543,37574.49,1938831,44029978,5735489,72940645,299114083,100,73.03619,0.01256193,0.6481911,1.917492,24.38556,14.72013
"1013",1013,218465698,37674.16,1935593,44037602,5735568,72943647,299118180,100,73.03658,0.01259507,0.6470999,1.917492,24.38623,14.72248
"1014",1014,218469829,37774.2,1932394,44045247,5735647,72946635,299122278,100,73.03696,0.01262835,0.6460213,1.917492,24.38689,14.72483
"1015",1015,218473937,37874.63,1929232,44052913,5735725,72949607,299126376,100,73.03734,0.01266175,0.6449555,1.917492,24.38755,14.72719
"1016",1016,218478022,37975.43,1926108,44060598,5735804,72952564,299130474,100,73.0377,0.01269527,0.6439022,1.917492,24.38821,14.72956
"1017",1017,218482084,38076.62,1923021,44068305,5735882,72955507,299134571,100,73.03806,0.01272893,0.6428615,1.917492,24.38886,14.73193
"1018",1018,218486123,38178.18,1919971,44076032,5735961,72958435,299138669,100,73.03841,0.0127627,0.6418332,1.917492,24.3895,14.73431
"1019",1019,218490140,38280.12,1916959,44083780,5736039,72961349,299142767,100,73.03875,0.01279661,0.6408175,1.917492,24.39014,14.7367
"1020",1020,218494133,38382.44,1913984,44091548,5736118,72964248,299146865,100,73.03908,0.01283063,0.6398141,1.917492,24.39078,14.7391
"1021",1021,218498103,38485.14,1911046,44099338,5736197,72967133,299150963,100,73.03941,0.01286479,0.6388231,1.917492,24.39141,14.7415
"1022",1022,218502051,38588.21,1908144,44107148,5736275,72970003,299155061,100,73.03973,0.01289907,0.6378445,1.917492,24.39203,14.74391
"1023",1023,218505976,38691.67,1905279,44114979,5736354,72972859,299159159,100,73.04004,0.01293347,0.6368781,1.917492,24.39265,14.74632
"1024",1024,218509878,38795.5,1902451,44122832,5736432,72975701,299163258,100,73.04035,0.012968,0.635924,1.917492,24.39327,14.74875
"1025",1025,218513758,38899.71,1899659,44130706,5736511,72978529,299167356,100,73.04064,0.01300266,0.634982,1.917492,24.39388,14.75118
"1026",1026,218517615,39004.29,1896903,44138601,5736589,72981342,299171454,100,73.04093,0.01303744,0.6340523,1.917492,24.39449,14.75361
"1027",1027,218521450,39109.26,1894184,44146517,5736668,72984142,299175553,100,73.04121,0.01307234,0.6331346,1.917492,24.39509,14.75606
"1028",1028,218525262,39214.6,1891501,44154455,5736747,72986927,299179651,100,73.04149,0.01310737,0.632229,1.917492,24.39569,14.75851
"1029",1029,218529052,39320.32,1888853,44162414,5736825,72989699,299183750,100,73.04175,0.01314253,0.6313354,1.917492,24.39628,14.76097
"1030",1030,218532820,39426.41,1886241,44170395,5736904,72992456,299187848,100,73.04201,0.01317781,0.6304539,1.917492,24.39687,14.76343
"1031",1031,218536566,39532.88,1883665,44178397,5736982,72995200,299191947,100,73.04226,0.01321322,0.6295842,1.917492,24.39745,14.7659
"1032",1032,218540289,39639.73,1881125,44186421,5737061,72997930,299196045,100,73.04251,0.01324875,0.6287265,1.917492,24.39803,14.76838
"1033",1033,218543991,39746.95,1878620,44194467,5737140,73000647,299200144,100,73.04274,0.0132844,0.6278806,1.917492,24.3986,14.77087
"1034",1034,218547670,39854.55,1876150,44202535,5737218,73003350,299204243,100,73.04297,0.01332018,0.6270466,1.917492,24.39917,14.77336
"1035",1035,218551328,39962.53,1873715,44210625,5737297,73006039,299208342,100,73.04319,0.01335609,0.6262243,1.917492,24.39973,14.77587
"1036",1036,218554963,40070.87,1871316,44218736,5737375,73008715,299212441,100,73.04341,0.01339212,0.6254138,1.917492,24.40029,14.77837
"1037",1037,218558577,40179.6,1868951,44226870,5737454,73011377,299216540,100,73.04362,0.01342827,0.624615,1.917492,24.40085,14.78089
"1038",1038,218562169,40288.7,1866622,44235026,5737533,73014026,299220639,100,73.04381,0.01346455,0.6238278,1.917492,24.4014,14.78341
"1039",1039,218565739,40398.17,1864327,44243204,5737611,73016662,299224738,100,73.04401,0.01350095,0.6230523,1.917492,24.40195,14.78594
"1040",1040,218569288,40508.02,1862066,44251405,5737690,73019285,299228837,100,73.04419,0.01353747,0.6222883,1.917492,24.40249,14.78848
"1041",1041,218572815,40618.24,1859840,44259627,5737768,73021894,299232936,100,73.04437,0.01357412,0.6215359,1.917492,24.40303,14.79103
"1042",1042,218576320,40728.83,1857648,44267873,5737847,73024490,299237035,100,73.04454,0.01361089,0.620795,1.917492,24.40356,14.79358
"1043",1043,218579804,40839.8,1855491,44276140,5737926,73027073,299241134,100,73.04471,0.01364779,0.6200655,1.917492,24.40409,14.79614
"1044",1044,218583267,40951.14,1853368,44284431,5738004,73029644,299245234,100,73.04486,0.01368481,0.6193475,1.917492,24.40461,14.79871
"1045",1045,218586708,41062.86,1851279,44292744,5738083,73032201,299249333,100,73.04501,0.01372195,0.6186408,1.917492,24.40513,14.80128
"1046",1046,218590128,41174.94,1849223,44301080,5738161,73034745,299253433,100,73.04515,0.01375922,0.6179455,1.917492,24.40565,14.80387
"1047",1047,218593527,41287.4,1847202,44309439,5738240,73037277,299257532,100,73.04529,0.01379661,0.6172615,1.917492,24.40616,14.80646
"1048",1048,218596904,41400.23,1845214,44317820,5738319,73039795,299261632,100,73.04542,0.01383413,0.6165888,1.917492,24.40667,14.80906
"1049",1049,218600260,41513.43,1843259,44326225,5738397,73042301,299265731,100,73.04554,0.01387176,0.6159273,1.917492,24.40717,14.81166
"1050",1050,218603595,41627,1841338,44334652,5738476,73044794,299269831,100,73.04565,0.01390952,0.615277,1.917492,24.40767,14.81427
"1051",1051,218606909,41740.94,1839451,44343103,5738554,73047275,299273931,100,73.04576,0.0139474,0.6146378,1.917492,24.40817,14.81689
"1052",1052,218610203,41855.25,1837596,44351577,5738633,73049743,299278030,100,73.04586,0.01398541,0.6140098,1.917492,24.40866,14.81952
"1053",1053,218613475,41969.93,1835775,44360074,5738712,73052199,299282130,100,73.04595,0.01402353,0.6133928,1.917492,24.40914,14.82216
"1054",1054,218616726,42084.98,1833987,44368595,5738790,73054642,299286230,100,73.04604,0.01406178,0.6127869,1.917492,24.40962,14.8248
"1055",1055,218619957,42200.4,1832231,44377139,5738869,73057073,299290330,100,73.04611,0.01410016,0.612192,1.917492,24.4101,14.82745
"1056",1056,218623166,42316.19,1830509,44385706,5738948,73059491,299294430,100,73.04619,0.01413865,0.611608,1.917492,24.41058,14.83011
"1057",1057,218626355,42432.34,1828819,44394297,5739026,73061898,299298530,100,73.04625,0.01417726,0.611035,1.917492,24.41104,14.83278
"1058",1058,218629524,42548.87,1827161,44402912,5739105,73064292,299302630,100,73.04631,0.014216,0.6104729,1.917492,24.41151,14.83546
"1059",1059,218632671,42665.76,1825537,44411550,5739183,73066673,299306730,100,73.04636,0.01425486,0.6099216,1.917492,24.41197,14.83814
"1060",1060,218635799,42783.01,1823944,44420212,5739262,73069043,299310831,100,73.0464,0.01429384,0.6093812,1.917492,24.41243,14.84083
"1061",1061,218638905,42900.64,1822384,44428898,5739341,73071401,299314931,100,73.04644,0.01433294,0.6088516,1.917492,24.41288,14.84353
"1062",1062,218641992,43018.62,1820855,44437608,5739419,73073746,299319031,100,73.04647,0.01437216,0.6083327,1.917492,24.41333,14.84624
"1063",1063,218645058,43136.98,1819359,44446342,5739498,73076080,299323132,100,73.0465,0.01441151,0.6078245,1.917492,24.41378,14.84895
"1064",1064,218648103,43255.7,1817895,44455100,5739576,73078402,299327232,100,73.04651,0.01445097,0.607327,1.917492,24.41422,14.85167
"1065",1065,218651128,43374.78,1816463,44463882,5739655,73080712,299331333,100,73.04652,0.01449056,0.6068402,1.917492,24.41465,14.8544
"1066",1066,218654133,43494.23,1815062,44472688,5739734,73083010,299335433,100,73.04653,0.01453026,0.6063639,1.917492,24.41509,14.85714
"1067",1067,218657118,43614.04,1813693,44481519,5739812,73085296,299339534,100,73.04652,0.01457009,0.6058983,1.917492,24.41552,14.85989
"1068",1068,218660083,43734.21,1812356,44490374,5739891,73087571,299343634,100,73.04651,0.01461003,0.6054431,1.917492,24.41594,14.86264
"1069",1069,218663028,43854.74,1811049,44499253,5739970,73089834,299347735,100,73.04649,0.0146501,0.6049985,1.917492,24.41636,14.86541
"1070",1070,218665952,43975.64,1809775,44508157,5740048,73092085,299351836,100,73.04647,0.01469029,0.6045644,1.917492,24.41678,14.86818
"1071",1071,218668857,44096.9,1808531,44517086,5740127,73094325,299355937,100,73.04644,0.01473059,0.6041407,1.917492,24.4172,14.87095
"1072",1072,218671742,44218.51,1807319,44526039,5740206,73096553,299360038,100,73.0464,0.01477101,0.6037274,1.917492,24.41761,14.87374
"1073",1073,218674607,44340.49,1806137,44535017,5740284,73098770,299364139,100,73.04636,0.01481156,0.6033245,1.917492,24.41801,14.87654
"1074",1074,218677452,44462.83,1804987,44544020,5740363,73100976,299368240,100,73.04631,0.01485222,0.6029319,1.917492,24.41841,14.87934
"1075",1075,218680277,44585.52,1803867,44553047,5740441,73103170,299372341,100,73.04625,0.014893,0.6025496,1.917492,24.41881,14.88215
"1076",1076,218683083,44708.58,1802778,44562100,5740520,73105353,299376442,100,73.04619,0.0149339,0.6021775,1.917492,24.41921,14.88497
"1077",1077,218685868,44831.99,1801719,44571177,5740599,73107525,299380543,100,73.04612,0.01497492,0.6018158,1.917492,24.4196,14.8878
"1078",1078,218688635,44955.76,1800691,44580280,5740677,73109685,299384644,100,73.04604,0.01501605,0.6014642,1.917492,24.41998,14.89064
"1079",1079,218691381,45079.88,1799694,44589407,5740756,73111835,299388746,100,73.04596,0.01505731,0.6011228,1.917492,24.42037,14.89348
"1080",1080,218694109,45204.36,1798727,44598560,5740835,73113973,299392847,100,73.04587,0.01509868,0.6007915,1.917492,24.42075,14.89633
"1081",1081,218696816,45329.19,1797790,44607738,5740913,73116100,299396948,100,73.04577,0.01514017,0.6004703,1.917492,24.42112,14.8992
"1082",1082,218699505,45454.38,1796883,44616942,5740992,73118216,299401050,100,73.04567,0.01518177,0.6001592,1.917492,24.4215,14.90207
"1083",1083,218702174,45579.93,1796006,44626171,5741071,73120321,299405151,100,73.04556,0.01522349,0.5998581,1.917492,24.42186,14.90494
"1084",1084,218704823,45705.82,1795159,44635425,5741149,73122416,299409253,100,73.04545,0.01526533,0.599567,1.917492,24.42223,14.90783
"1085",1085,218707453,45832.07,1794342,44644705,5741228,73124499,299413355,100,73.04532,0.01530729,0.599286,1.917492,24.42259,14.91073
"1086",1086,218710065,45958.67,1793555,44654011,5741307,73126572,299417456,100,73.04519,0.01534936,0.5990148,1.917492,24.42295,14.91363
"1087",1087,218712656,46085.62,1792797,44663342,5741385,73128634,299421558,100,73.04506,0.01539155,0.5987536,1.917492,24.4233,14.91654
"1088",1088,218715229,46212.92,1792069,44672700,5741464,73130685,299425660,100,73.04492,0.01543385,0.5985022,1.917492,24.42365,14.91946
"1089",1089,218717783,46340.56,1791370,44682083,5741542,73132725,299429762,100,73.04477,0.01547627,0.5982607,1.917492,24.424,14.92239
"1090",1090,218720318,46468.56,1790701,44691491,5741621,73134755,299433864,100,73.04462,0.01551881,0.598029,1.917492,24.42434,14.92533
"1091",1091,218722833,46596.91,1790061,44700926,5741700,73136774,299437966,100,73.04446,0.01556146,0.597807,1.917492,24.42468,14.92828
"1092",1092,218725330,46725.6,1789450,44710387,5741778,73138783,299442068,100,73.04429,0.01560422,0.5975948,1.917492,24.42502,14.93123
"1093",1093,218727808,46854.63,1788869,44719874,5741857,73140781,299446170,100,73.04412,0.0156471,0.5973924,1.917492,24.42535,14.93419
"1094",1094,218730267,46984.02,1788316,44729388,5741936,73142769,299450272,100,73.04394,0.01569009,0.5971996,1.917492,24.42568,14.93717
"1095",1095,218732707,47113.74,1787792,44738927,5742014,73144747,299454374,100,73.04375,0.0157332,0.5970165,1.917492,24.42601,14.94015
"1096",1096,218735129,47243.81,1787297,44748493,5742093,73146714,299458476,100,73.04356,0.01577642,0.596843,1.917492,24.42633,14.94314
"1097",1097,218737532,47374.23,1786831,44758085,5742172,73148670,299462579,100,73.04336,0.01581975,0.5966791,1.917492,24.42665,14.94614
"1098",1098,218739916,47504.98,1786393,44767704,5742250,73150617,299466681,100,73.04316,0.0158632,0.5965248,1.917492,24.42696,14.94914
"1099",1099,218742281,47636.08,1785984,44777349,5742329,73152553,299470783,100,73.04295,0.01590675,0.59638,1.917492,24.42728,14.95216
"1100",1100,218744628,47767.52,1785603,44787021,5742408,73154479,299474886,100,73.04273,0.01595043,0.5962447,1.917492,24.42758,14.95518
"1101",1101,218746957,47899.29,1785251,44796719,5742486,73156395,299478988,100,73.04251,0.01599421,0.5961189,1.917492,24.42789,14.95822
"1102",1102,218749267,48031.41,1784927,44806444,5742565,73158301,299483091,100,73.04228,0.0160381,0.5960025,1.917492,24.42819,14.96126
"1103",1103,218751558,48163.86,1784631,44816196,5742644,73160197,299487194,100,73.04204,0.01608211,0.5958955,1.917492,24.42849,14.96431
"1104",1104,218753832,48296.65,1784363,44825975,5742722,73162083,299491296,100,73.0418,0.01612623,0.5957979,1.917492,24.42878,14.96737
"1105",1105,218756087,48429.77,1784123,44835781,5742801,73163959,299495399,100,73.04155,0.01617046,0.5957097,1.917492,24.42908,14.97044
"1106",1106,218758323,48563.23,1783911,44845614,5742880,73165825,299499502,100,73.0413,0.01621479,0.5956308,1.917492,24.42936,14.97352
"1107",1107,218760542,48697.02,1783727,44855473,5742958,73167681,299503605,100,73.04104,0.01625924,0.5955612,1.917492,24.42965,14.97661
"1108",1108,218762742,48831.15,1783571,44865360,5743037,73169527,299507708,100,73.04077,0.0163038,0.5955008,1.917492,24.42993,14.9797
"1109",1109,218764924,48965.6,1783442,44875275,5743116,73171363,299511811,100,73.0405,0.01634847,0.5954497,1.917492,24.43021,14.98281
"1110",1110,218767088,49100.39,1783341,44885216,5743194,73173190,299515914,100,73.04022,0.01639325,0.5954078,1.917492,24.43048,14.98592
"1111",1111,218769234,49235.51,1783267,44895185,5743273,73175007,299520017,100,73.03994,0.01643814,0.595375,1.917492,24.43076,14.98904
"1112",1112,218771362,49370.95,1783221,44905181,5743352,73176814,299524120,100,73.03965,0.01648313,0.5953514,1.917492,24.43103,14.99218
"1113",1113,218773472,49506.72,1783202,44915204,5743430,73178612,299528223,100,73.03935,0.01652823,0.5953369,1.917492,24.43129,14.99532
"1114",1114,218775564,49642.82,1783210,44925255,5743509,73180400,299532327,100,73.03905,0.01657344,0.5953315,1.917492,24.43155,14.99847
"1115",1115,218777638,49779.25,1783246,44935334,5743588,73182179,299536430,100,73.03874,0.01661876,0.5953352,1.917492,24.43181,15.00163
"1116",1116,218779695,49916,1783308,44945440,5743667,73183948,299540533,100,73.03843,0.01666419,0.5953479,1.917492,24.43207,15.00479
"1117",1117,218781734,50053.07,1783398,44955574,5743745,73185707,299544637,100,73.03811,0.01670972,0.5953696,1.917492,24.43232,15.00797
"1118",1118,218783755,50190.47,1783514,44965736,5743824,73187457,299548740,100,73.03778,0.01675536,0.5954002,1.917492,24.43257,15.01116
"1119",1119,218785758,50328.18,1783657,44975925,5743903,73189198,299552844,100,73.03745,0.0168011,0.5954398,1.917492,24.43282,15.01435
"1120",1120,218787744,50466.22,1783827,44986143,5743981,73190930,299556947,100,73.03711,0.01684695,0.5954884,1.917492,24.43306,15.01756
"1121",1121,218789712,50604.57,1784023,44996388,5744060,73192652,299561051,100,73.03677,0.01689291,0.5955458,1.917492,24.4333,15.02077
"1122",1122,218791662,50743.24,1784246,45006662,5744139,73194365,299565155,100,73.03642,0.01693897,0.595612,1.917492,24.43354,15.024
"1123",1123,218793595,50882.23,1784495,45016963,5744217,73196068,299569258,100,73.03606,0.01698513,0.5956871,1.917492,24.43377,15.02723
"1124",1124,218795511,51021.54,1784771,45027293,5744296,73197763,299573362,100,73.0357,0.0170314,0.595771,1.917492,24.434,15.03047
"1125",1125,218797409,51161.15,1785073,45037651,5744375,73199448,299577466,100,73.03534,0.01707777,0.5958637,1.917492,24.43423,15.03372
"1126",1126,218799290,51301.08,1785401,45048037,5744453,73201124,299581570,100,73.03496,0.01712425,0.5959651,1.917492,24.43446,15.03699
"1127",1127,218801153,51441.33,1785756,45058452,5744532,73202792,299585674,100,73.03458,0.01717082,0.5960752,1.917492,24.43468,15.04026
"1128",1128,218803000,51581.88,1786136,45068894,5744611,73204450,299589778,100,73.0342,0.0172175,0.596194,1.917492,24.4349,15.04354
"1129",1129,218804829,51722.74,1786543,45079366,5744689,73206099,299593882,100,73.03381,0.01726428,0.5963215,1.917492,24.43511,15.04682
"1130",1130,218806640,51863.91,1786975,45089866,5744768,73207739,299597986,100,73.03341,0.01731117,0.5964576,1.917492,24.43532,15.05012
"1131",1131,218808435,52005.38,1787433,45100394,5744847,73209370,299602091,100,73.03301,0.01735815,0.5966023,1.917492,24.43553,15.05343
"1132",1132,218810213,52147.17,1787917,45110951,5744926,73210993,299606195,100,73.03261,0.01740524,0.5967556,1.917492,24.43574,15.05675
"1133",1133,218811973,52289.25,1788426,45121537,5745004,73212606,299610299,100,73.03219,0.01745242,0.5969174,1.917492,24.43594,15.06008
"1134",1134,218813717,52431.64,1788961,45132151,5745083,73214211,299614404,100,73.03177,0.01749971,0.5970877,1.917492,24.43615,15.06341
"1135",1135,218815444,52574.33,1789521,45142794,5745162,73215807,299618508,100,73.03135,0.01754709,0.5972666,1.917492,24.43634,15.06676
"1136",1136,218817153,52717.32,1790107,45153467,5745240,73217395,299622613,100,73.03092,0.01759457,0.5974539,1.917492,24.43654,15.07011
"1137",1137,218818846,52860.6,1790718,45164168,5745319,73218973,299626717,100,73.03049,0.01764215,0.5976497,1.917492,24.43673,15.07348
"1138",1138,218820522,53004.19,1791354,45174898,5745398,73220543,299630822,100,73.03004,0.01768983,0.5978538,1.917492,24.43692,15.07685
"1139",1139,218822182,53148.07,1792016,45185657,5745476,73222105,299634926,100,73.0296,0.01773761,0.5980664,1.917492,24.43711,15.08024
"1140",1140,218823824,53292.24,1792702,45196445,5745555,73223657,299639031,100,73.02915,0.01778548,0.5982873,1.917492,24.43729,15.08363
"1141",1141,218825450,53436.71,1793414,45207262,5745634,73225202,299643136,100,73.02869,0.01783345,0.5985165,1.917492,24.43747,15.08703
"1142",1142,218827059,53581.47,1794150,45218109,5745713,73226737,299647241,100,73.02822,0.01788152,0.5987541,1.917492,24.43765,15.09045
"1143",1143,218828652,53726.52,1794911,45228985,5745791,73228265,299651346,100,73.02776,0.01792968,0.5989999,1.917492,24.43782,15.09387
"1144",1144,218830228,53871.85,1795697,45239890,5745870,73229784,299655451,100,73.02728,0.01797793,0.599254,1.917492,24.43799,15.0973
"1145",1145,218831788,54017.48,1796508,45250825,5745949,73231294,299659556,100,73.0268,0.01802628,0.5995163,1.917492,24.43816,15.10074
"1146",1146,218833331,54163.39,1797343,45261789,5746027,73232796,299663661,100,73.02632,0.01807473,0.5997868,1.917492,24.43833,15.1042
"1147",1147,218834857,54309.58,1798203,45272782,5746106,73234290,299667766,100,73.02582,0.01812326,0.6000654,1.917492,24.43849,15.10766
"1148",1148,218836368,54456.06,1799087,45283805,5746185,73235775,299671871,100,73.02533,0.0181719,0.6003522,1.917492,24.43866,15.11113
"1149",1149,218837862,54602.82,1799995,45294858,5746264,73237253,299675976,100,73.02483,0.01822062,0.6006472,1.917492,24.43881,15.11461
"1150",1150,218839340,54749.85,1800928,45305940,5746342,73238722,299680082,100,73.02432,0.01826943,0.6009502,1.917492,24.43897,15.1181
"1151",1151,218840801,54897.17,1801885,45317052,5746421,73240183,299684187,100,73.02381,0.01831834,0.6012612,1.917492,24.43912,15.1216
"1152",1152,218842246,55044.76,1802866,45328194,5746500,73241635,299688292,100,73.02329,0.01836734,0.6015803,1.917492,24.43927,15.12511
"1153",1153,218843676,55192.62,1803871,45339365,5746579,73243080,299692398,100,73.02277,0.01841642,0.6019075,1.917492,24.43942,15.12863
"1154",1154,218845089,55340.76,1804900,45350567,5746657,73244517,299696503,100,73.02224,0.0184656,0.6022425,1.917492,24.43956,15.13216
"1155",1155,218846486,55489.17,1805953,45361798,5746736,73245945,299700609,100,73.0217,0.01851487,0.6025856,1.917492,24.43971,15.1357
"1156",1156,218847867,55637.85,1807029,45373060,5746815,73247366,299704714,100,73.02116,0.01856422,0.6029366,1.917492,24.43984,15.13925
"1157",1157,218849232,55786.8,1808130,45384351,5746893,73248778,299708820,100,73.02062,0.01861367,0.6032955,1.917492,24.43998,15.14281
"1158",1158,218850581,55936.02,1809254,45395673,5746972,73250183,299712926,100,73.02007,0.0186632,0.6036622,1.917492,24.44011,15.14638
"1159",1159,218851915,56085.5,1810401,45407024,5747051,73251579,299717032,100,73.01951,0.01871282,0.6040368,1.917492,24.44025,15.14996
"1160",1160,218853232,56235.24,1811572,45418406,5747130,73252968,299721138,100,73.01895,0.01876252,0.6044193,1.917492,24.44037,15.15355
"1161",1161,218854534,56385.24,1812767,45429818,5747208,73254349,299725243,100,73.01839,0.01881231,0.6048095,1.917492,24.4405,15.15715
